pid	variable	index	value
922291	alt_uc	709	12.650532
922291	alt_uc	732	12.984281
922291	alt_uc	733	12.607299
922291	alt_uc	734	12.605494
922291	alt_uc	735	12.603689
922291	alt_uc	736	12.601885
922291	alt_uc	759	12.560327
922291	alt_uc	760	12.558516
922291	alt_uc	813	12.46237
922291	alt_uc	815	12.458732
922291	alt_uc	816	12.456913
922291	alt_uc	817	12.455094
922291	alt_uc	818	12.453276
922291	alt_uc	819	12.451457
922291	alt_uc	820	12.449639
922291	alt_uc	821	12.447819
922291	alt_uc	822	12.445999
922291	alt_uc	823	12.44418
922291	alt_uc	824	12.48858
922291	alt_uc	825	12.440539
922291	alt_uc	826	12.438719
922291	alt_uc	827	12.436897
922291	alt_uc	828	12.435077
922291	alt_uc	829	12.433255
922291	alt_uc	830	12.431437
922291	alt_uc	831	17.102985
922291	alt_uc	832	17.100693
922325	alt_uc	17	236.43831
922460	temp_uc	41	0.36173853
922460	temp_uc	42	0.3576931
922460	temp_uc	43	0.35437664
922460	temp_uc	44	0.35377464
858021	temp_uc	345	0.27102274
858021	temp_uc	346	0.2976657
858021	temp_uc	347	0.30059633
858021	temp_uc	348	0.29518583
858021	temp_uc	349	0.2723159
860766	temp_uc	0	0.45641702
860766	temp_uc	1	0.46284783
860766	temp_uc	2	0.38735506
860766	temp_uc	3	0.378846
860766	temp_uc	4	0.37482357
860948	temp_uc	209	0.40766272
860948	temp_uc	210	0.44097388
860948	temp_uc	211	0.45363852
860948	temp_uc	212	0.45553616
860948	temp_uc	213	0.42687565
865282	temp_uc	0	0.28472027
865282	temp_uc	1	0.26334184
866177	temp_uc	173	0.32576987
866177	temp_uc	174	0.37071133
866177	temp_uc	175	0.4789015
866177	temp_uc	176	0.5151649
866177	temp_uc	177	0.512273
866177	temp_uc	178	0.5106186
866177	temp_uc	179	0.42298225
866822	temp_uc	330	0.37027046
866822	temp_uc	331	0.4391671
866822	temp_uc	332	0.47773996
866822	temp_uc	333	0.48867756
866822	temp_uc	334	0.4150334
874658	temp_uc	12	0.3183689
874658	temp_uc	13	0.32326105
874658	temp_uc	14	0.3407502
874658	temp_uc	15	0.34081316
874658	temp_uc	16	0.33741498
874658	temp_uc	17	0.2879805
874658	temp_uc	18	0.29335874
876471	alt_uc	1	41.920944
877105	alt_uc	731	28.614138
878431	alt_uc	605	28.980013
878548	alt_uc	684	28.43555
878548	alt_uc	685	28.432684
878548	alt_uc	694	28.40661
878548	alt_uc	695	28.403683
878548	alt_uc	696	28.40075
878548	alt_uc	697	28.397806
878600	alt_uc	47	13.48641
878600	alt_uc	48	13.511811
878600	alt_uc	61	13.460217
878600	alt_uc	93	13.400401
878600	alt_uc	97	13.392925
878600	alt_uc	98	12.171296
878600	alt_uc	107	13.374241
878600	alt_uc	156	12.2659445
878600	alt_uc	221	12.372284
878600	alt_uc	229	12.385384
878600	alt_uc	248	12.416508
878600	alt_uc	277	12.464027
878600	alt_uc	285	12.477137
878600	alt_uc	343	12.572173
878600	alt_uc	344	12.573811
878600	alt_uc	345	12.857045
878600	alt_uc	346	13.63393
878600	alt_uc	347	12.629231
878600	alt_uc	348	12.580366
878600	alt_uc	349	12.582003
878600	alt_uc	350	12.58364
878600	alt_uc	351	12.585278
878600	alt_uc	352	12.586917
878600	alt_uc	353	12.588554
878600	alt_uc	354	12.590192
878600	alt_uc	355	12.591832
878600	alt_uc	356	12.87249
878600	alt_uc	357	12.873895
878600	alt_uc	365	12.639394
878600	alt_uc	366	12.684904
878600	alt_uc	420	12.6981945
878600	alt_uc	432	12.717804
878600	alt_uc	433	12.719436
878600	alt_uc	434	12.721068
878600	alt_uc	435	12.722701
878600	alt_uc	436	12.984697
878600	alt_uc	437	12.986096
878600	alt_uc	438	12.7276
878600	alt_uc	439	12.729233
878600	alt_uc	440	12.730866
878600	alt_uc	441	12.732498
878600	alt_uc	442	12.734131
878600	alt_uc	443	12.7357645
878600	alt_uc	444	12.737396
878600	alt_uc	445	12.739029
878600	alt_uc	446	12.740661
878600	alt_uc	447	12.742294
878600	alt_uc	448	12.743926
878600	alt_uc	449	12.745557
878600	alt_uc	517	12.856309
878600	alt_uc	518	12.857933
878600	alt_uc	519	12.859556
878600	alt_uc	520	12.86118
878600	alt_uc	521	12.862803
878600	alt_uc	522	12.8644285
878600	alt_uc	523	12.866054
878600	alt_uc	524	12.867677
878600	alt_uc	525	12.8693
878600	alt_uc	526	12.870923
878600	alt_uc	527	12.872546
878600	alt_uc	528	12.874171
878600	alt_uc	529	12.875794
878600	alt_uc	530	12.877416
878600	alt_uc	531	12.87904
878600	alt_uc	532	12.880663
878600	alt_uc	533	12.882284
878600	alt_uc	534	12.883907
878600	alt_uc	535	12.88553
878600	alt_uc	602	12.993866
878600	alt_uc	613	13.017986
878600	alt_uc	614	13.019529
878600	alt_uc	628	12.21692
878626	alt_uc	47	13.48641
878626	alt_uc	48	13.511811
878626	alt_uc	61	13.460219
878626	alt_uc	93	13.400401
878626	alt_uc	97	13.392925
878626	alt_uc	98	12.171296
878626	alt_uc	107	13.374241
878626	alt_uc	156	12.2659445
878626	alt_uc	221	12.372284
878626	alt_uc	229	12.385384
878626	alt_uc	248	12.416508
878626	alt_uc	277	12.464027
878626	alt_uc	285	12.477137
878626	alt_uc	343	12.572173
878626	alt_uc	344	12.573811
878626	alt_uc	345	12.857045
878626	alt_uc	346	13.63393
878626	alt_uc	347	12.629231
878626	alt_uc	348	12.580363
878626	alt_uc	349	12.582003
878626	alt_uc	350	12.58364
878626	alt_uc	351	12.585278
878626	alt_uc	352	12.586917
878626	alt_uc	353	12.588554
878626	alt_uc	354	12.590192
878626	alt_uc	355	12.591832
878626	alt_uc	356	12.87249
878626	alt_uc	357	12.873895
878626	alt_uc	365	12.639394
878626	alt_uc	366	12.684904
878626	alt_uc	420	12.6981945
878626	alt_uc	432	12.717803
878626	alt_uc	433	12.719436
878626	alt_uc	434	12.721068
878626	alt_uc	435	12.722701
878626	alt_uc	436	12.984697
878626	alt_uc	437	12.986096
878626	alt_uc	438	12.7276
878626	alt_uc	439	12.729233
878626	alt_uc	440	12.730866
878626	alt_uc	441	12.732498
878626	alt_uc	442	12.734131
878626	alt_uc	443	12.735763
878626	alt_uc	444	12.737396
878626	alt_uc	445	12.739029
878626	alt_uc	446	12.740661
878626	alt_uc	447	12.742294
878626	alt_uc	448	12.743926
878626	alt_uc	449	12.745557
878626	alt_uc	517	12.856309
878626	alt_uc	518	12.857933
878626	alt_uc	519	12.859556
878626	alt_uc	520	12.861179
878626	alt_uc	521	12.862803
878626	alt_uc	522	12.8644285
878626	alt_uc	523	12.866054
878626	alt_uc	524	12.867676
878626	alt_uc	525	12.8693
878626	alt_uc	526	12.870923
878626	alt_uc	527	12.872546
878626	alt_uc	528	12.874171
878626	alt_uc	529	12.875794
878626	alt_uc	530	12.877416
878626	alt_uc	531	12.87904
878626	alt_uc	532	12.880663
878626	alt_uc	533	12.882284
878626	alt_uc	534	12.883907
878626	alt_uc	535	12.8855295
878626	alt_uc	602	12.993866
878626	alt_uc	613	13.017986
878626	alt_uc	614	13.019529
878626	alt_uc	628	12.21692
883863	alt_uc	438	24.12704
883863	alt_uc	603	24.398445
884004	alt_uc	111	15.480759
884004	alt_uc	112	15.478085
884004	alt_uc	113	15.47541
884004	alt_uc	114	15.472737
884004	alt_uc	127	15.437967
884004	alt_uc	174	15.312252
884004	alt_uc	184	15.285517
884004	alt_uc	185	15.282845
884004	alt_uc	343	14.8622265
884004	alt_uc	344	14.859579
884004	alt_uc	345	14.856933
884004	alt_uc	346	14.854289
884004	alt_uc	347	14.851644
884004	alt_uc	348	14.849002
884004	alt_uc	354	14.833132
884004	alt_uc	355	14.830488
884004	alt_uc	356	14.827843
884004	alt_uc	357	14.825197
884004	alt_uc	358	14.822555
884004	alt_uc	359	14.81991
884004	alt_uc	365	14.804054
884004	alt_uc	366	14.801414
884004	alt_uc	376	14.775007
884004	alt_uc	377	14.772369
884004	alt_uc	378	14.769731
884004	alt_uc	386	14.748623
884004	alt_uc	387	14.745987
884078	alt_uc	1	17.00082
884013	alt_uc	93	14.878715
884013	alt_uc	94	14.876069
884013	alt_uc	155	14.715132
884013	alt_uc	156	14.7125025
884013	alt_uc	157	14.709871
884013	alt_uc	256	14.937754
884013	alt_uc	257	14.934946
884013	alt_uc	354	14.198582
884013	alt_uc	355	14.196025
884013	alt_uc	377	14.139879
884013	alt_uc	378	14.137333
884013	alt_uc	492	12.110167
884013	alt_uc	493	12.11162
884013	alt_uc	554	13.696264
884013	alt_uc	555	13.693801
884013	alt_uc	556	13.691339
884013	alt_uc	557	13.688877
884013	alt_uc	623	13.954387
884013	alt_uc	624	12.809535
884013	alt_uc	627	12.815007
884013	alt_uc	645	12.33392
884013	alt_uc	662	13.433506
884013	alt_uc	667	12.366298
884013	alt_uc	674	13.825588
884013	alt_uc	696	12.941889
884013	alt_uc	697	12.943742
884013	alt_uc	700	13.760692
884013	alt_uc	711	12.388336
884013	alt_uc	726	12.414853
884013	alt_uc	736	12.432564
884013	alt_uc	749	12.455629
884013	alt_uc	764	12.953982
884013	alt_uc	766	12.485852
884013	alt_uc	779	12.509011
884013	alt_uc	780	12.510795
884013	alt_uc	783	12.918298
890360	temp_uc	6	0.324513
890360	temp_uc	7	0.3684812
890360	temp_uc	8	0.36501807
890360	temp_uc	9	0.3449685
892406	theta_v_uc	37	0.35415852
892406	theta_v_uc	38	0.3545847
892744	theta_v_uc	4	0.37605208
892744	theta_v_uc	5	0.39562845
892744	theta_v_uc	6	0.39566788
892744	theta_v_uc	7	0.39565536
892744	theta_v_uc	8	0.38562936
893744	theta_v_uc	4	0.4245015
893744	theta_v_uc	5	0.44634447
893744	theta_v_uc	6	0.4418224
893744	theta_v_uc	7	0.44264302
893744	theta_v_uc	8	0.43912143
896889	temp_uc	0	0.42256126
896889	temp_uc	1	0.43190315
896889	temp_uc	2	0.38122013
896889	temp_uc	3	0.41475525
896889	temp_uc	4	0.47646528
896889	temp_uc	5	0.4359843
896889	temp_uc	6	0.46222755
896889	temp_uc	7	0.4161688
896889	temp_uc	8	0.39821398
896889	temp_uc	9	0.40027276
896889	temp_uc	10	0.3575668
896889	temp_uc	11	0.21180543
896889	temp_uc	12	0.21694309
897045	theta_v_uc	4	0.4284841
897045	theta_v_uc	5	0.5044727
897045	theta_v_uc	6	0.519744
897045	theta_v_uc	7	0.52294606
897045	theta_v_uc	8	0.4894526
902249	alt_uc	1	71.72025
902249	alt_uc	2	37.339058
902249	alt_uc	13	49.077423
902249	alt_uc	21	26.24041
902249	alt_uc	23	26.238592
902249	alt_uc	31	29.992693
902249	alt_uc	32	26.220322
902249	alt_uc	43	26.19997
902249	alt_uc	44	48.209885
902249	alt_uc	51	48.018684
902249	alt_uc	52	26.1831
902249	alt_uc	99	26.09207
903728	temp_uc	150	0.316499
903728	temp_uc	151	0.3140256
903728	temp_uc	152	0.42523307
903728	temp_uc	153	0.47494555
903728	temp_uc	154	0.48977858
903728	temp_uc	155	0.48608503
903728	temp_uc	156	0.4053601
903899	temp_uc	131	0.32791087
903899	temp_uc	132	0.32563102
903986	temp_uc	152	0.6773398
903986	temp_uc	153	0.824501
903986	temp_uc	154	0.66377133
903986	temp_uc	155	0.93422896
903986	temp_uc	156	0.96362966
903986	temp_uc	157	0.9567
903986	temp_uc	158	0.4993148
903986	temp_uc	159	0.94190955
903986	temp_uc	165	0.38922265
904132	temp_uc	73	0.57147604
904132	temp_uc	74	0.57499444
904132	temp_uc	75	0.6123522
904132	temp_uc	76	0.74996537
904132	temp_uc	77	0.8569692
904132	temp_uc	78	0.8850614
904132	temp_uc	79	0.54505455
904132	temp_uc	80	0.86838394
904132	temp_uc	82	0.35914293
904337	alt_uc	7	2773.7651
904899	alt_uc	6	757.25934
905062	temp_uc	35	0.31355152
905062	temp_uc	36	0.31117043
905307	temp_uc	163	0.3951273
905307	temp_uc	164	0.42386732
905307	temp_uc	165	0.46472457
905307	temp_uc	166	0.4703921
905307	temp_uc	167	0.51772875
905307	temp_uc	168	0.54006743
905307	temp_uc	169	0.48540387
905503	alt_uc	35	459.48938
905503	alt_uc	41	470.87097
905503	alt_uc	70	553.1615
905637	alt_uc	17	385.40067
905637	alt_uc	18	386.9936
905749	alt_uc	1	24.789064
905749	alt_uc	2	24.784868
905749	alt_uc	3	14.362028
905749	alt_uc	4	15.82459
905749	alt_uc	5	15.828549
905749	alt_uc	6	15.115448
905749	alt_uc	9	14.448405
905749	alt_uc	11	13.912851
905749	alt_uc	15	13.924315
905749	alt_uc	16	14.46775
905749	alt_uc	17	20.14194
905749	alt_uc	18	18.881071
905749	alt_uc	19	14.773358
905749	alt_uc	20	14.770578
905749	alt_uc	21	14.767799
905749	alt_uc	22	20.085087
905749	alt_uc	23	20.089012
905749	alt_uc	26	61.502884
905749	alt_uc	27	20.115448
905749	alt_uc	28	18.925465
905749	alt_uc	29	61.49802
905749	alt_uc	30	14.382018
905749	alt_uc	31	18.855595
905749	alt_uc	32	20.10066
905749	alt_uc	33	18.853758
905749	alt_uc	34	23.520603
905749	alt_uc	35	23.524466
905749	alt_uc	36	23.528332
905749	alt_uc	37	61.456898
905749	alt_uc	38	20.147947
905749	alt_uc	41	18.839003
905749	alt_uc	42	18.837147
905749	alt_uc	43	14.281357
905749	alt_uc	44	61.417587
905749	alt_uc	45	18.89415
905749	alt_uc	46	14.698609
905749	alt_uc	47	18.882103
905749	alt_uc	49	18.824108
905749	alt_uc	50	18.822239
905749	alt_uc	51	14.0282345
905749	alt_uc	52	14.031141
905749	alt_uc	57	14.253113
905749	alt_uc	58	14.251096
905749	alt_uc	60	14.054427
905749	alt_uc	61	18.947363
905749	alt_uc	62	18.950687
905749	alt_uc	68	14.638229
905749	alt_uc	69	14.635495
905749	alt_uc	70	23.659231
905749	alt_uc	71	18.980589
905749	alt_uc	72	14.6272955
905749	alt_uc	73	14.624566
905749	alt_uc	74	14.21883
905749	alt_uc	75	14.216814
905749	alt_uc	83	14.200687
905749	alt_uc	84	14.198672
905749	alt_uc	87	14.133501
905749	alt_uc	88	19.037035
905749	alt_uc	100	14.166422
905749	alt_uc	101	14.164407
905749	alt_uc	105	14.1866255
905749	alt_uc	106	14.189586
905749	alt_uc	107	14.152316
905749	alt_uc	108	14.150302
905749	alt_uc	109	14.148288
905749	alt_uc	110	14.146273
905749	alt_uc	116	19.129826
905749	alt_uc	117	14.222227
905749	alt_uc	145	14.075799
905749	alt_uc	146	14.073789
905749	alt_uc	147	14.071778
905749	alt_uc	148	14.069767
905749	alt_uc	157	14.051668
905749	alt_uc	158	14.049656
905749	alt_uc	168	14.029556
905749	alt_uc	169	14.027547
905749	alt_uc	235	14.579892
905749	alt_uc	236	14.582981
905749	alt_uc	240	13.885254
905749	alt_uc	241	13.883254
905749	alt_uc	247	14.617022
905749	alt_uc	248	14.620123
905749	alt_uc	249	13.867272
905749	alt_uc	250	13.865275
905749	alt_uc	251	13.863279
905749	alt_uc	263	13.839338
905749	alt_uc	264	13.837343
905749	alt_uc	265	13.835349
905749	alt_uc	273	13.8194065
905749	alt_uc	274	13.817411
905749	alt_uc	275	13.815418
905749	alt_uc	276	13.813425
905749	alt_uc	278	13.809441
905749	alt_uc	279	13.80745
905749	alt_uc	288	13.789536
905749	alt_uc	289	13.787546
905749	alt_uc	298	13.76965
905749	alt_uc	299	13.767663
905749	alt_uc	309	13.747801
905749	alt_uc	310	13.745815
905749	alt_uc	311	13.743832
905749	alt_uc	319	13.72796
905749	alt_uc	320	13.725979
905749	alt_uc	329	14.874374
905749	alt_uc	330	14.87755
905749	alt_uc	331	13.704181
905749	alt_uc	332	13.702201
905749	alt_uc	356	14.960449
905749	alt_uc	357	14.963652
905749	alt_uc	407	15.124797
905749	alt_uc	408	15.12804
905749	alt_uc	409	15.131285
905749	alt_uc	410	15.134529
905749	alt_uc	412	15.1410265
905749	alt_uc	413	15.144274
905749	alt_uc	440	13.489858
905749	alt_uc	441	13.487906
905749	alt_uc	517	15.486322
905749	alt_uc	518	15.48965
905749	alt_uc	525	9.285874
905749	alt_uc	526	13.3231735
905749	alt_uc	543	15.573061
905749	alt_uc	550	13.2770605
905749	alt_uc	551	9.294925
905749	alt_uc	572	15.670342
905749	alt_uc	582	15.704008
905749	alt_uc	622	15.839296
905749	alt_uc	626	15.852874
905749	alt_uc	632	9.322454
905749	alt_uc	633	13.119173
905749	alt_uc	640	15.900468
905749	alt_uc	641	15.903872
905749	alt_uc	642	15.907274
905749	alt_uc	643	15.910678
905749	alt_uc	666	13.057107
905749	alt_uc	667	13.055233
905749	alt_uc	670	16.00278
905749	alt_uc	671	16.006199
905749	alt_uc	681	13.029035
905749	alt_uc	682	13.027165
905749	alt_uc	683	13.025298
905749	alt_uc	684	9.339558
905749	alt_uc	685	13.021565
905749	alt_uc	707	16.129538
905749	alt_uc	708	16.132969
905749	alt_uc	709	16.136404
905749	alt_uc	747	16.26715
905749	alt_uc	748	16.270596
905808	alt_uc	8	24.423738
905808	alt_uc	9	24.427307
905808	alt_uc	10	50.571262
905808	alt_uc	11	67.32714
905808	alt_uc	12	21.10752
905808	alt_uc	19	24.46291
905808	alt_uc	20	58.43127
905808	alt_uc	21	58.955536
905808	alt_uc	22	21.146952
905808	alt_uc	24	18.336506
905808	alt_uc	25	33.485455
905808	alt_uc	26	33.498158
905808	alt_uc	27	18.32972
905808	alt_uc	29	24.498318
905808	alt_uc	30	24.501846
905808	alt_uc	31	18.3161
905808	alt_uc	32	58.224228
905808	alt_uc	33	58.205177
905808	alt_uc	34	18.313822
905808	alt_uc	37	21.206068
905808	alt_uc	38	19.75949
905808	alt_uc	40	19.246294
905808	alt_uc	41	18.297869
905808	alt_uc	42	18.295588
905808	alt_uc	43	33.71523
905808	alt_uc	44	19.781952
905808	alt_uc	45	57.9736
905808	alt_uc	51	19.801168
905808	alt_uc	52	19.80437
905808	alt_uc	54	18.265768
905808	alt_uc	56	18.263462
905808	alt_uc	57	18.26116
905808	alt_uc	64	18.245003
905808	alt_uc	67	24.630959
905808	alt_uc	68	19.855455
905808	alt_uc	79	19.890453
905808	alt_uc	114	15.043544
905808	alt_uc	115	15.046769
905808	alt_uc	234	15.436548
905808	alt_uc	241	15.45982
905808	alt_uc	336	15.778927
905808	alt_uc	337	15.782316
905808	alt_uc	386	15.949055
905808	alt_uc	387	15.952473
905808	alt_uc	433	16.110115
905808	alt_uc	451	16.172047
905808	alt_uc	468	16.230646
905808	alt_uc	470	16.237545
905808	alt_uc	471	16.240997
905808	alt_uc	498	16.334305
905808	alt_uc	499	16.33776
905808	alt_uc	543	16.490187
905808	alt_uc	550	16.514473
905808	alt_uc	551	16.517942
905808	alt_uc	558	16.542238
905808	alt_uc	559	16.54571
905808	alt_uc	560	16.54918
905808	alt_uc	569	16.58043
905808	alt_uc	594	16.667284
905808	alt_uc	595	16.67076
905808	alt_uc	597	16.67771
905808	alt_uc	598	16.681185
905808	alt_uc	599	16.684656
905808	alt_uc	600	16.68813
905808	alt_uc	613	16.733315
905808	alt_uc	614	16.73679
905808	alt_uc	673	16.941765
905808	alt_uc	674	16.945234
905808	alt_uc	675	16.948706
905808	alt_uc	676	16.952177
905808	alt_uc	677	16.955647
905808	alt_uc	678	16.959118
905808	alt_uc	679	16.962585
905808	alt_uc	680	16.966055
905808	alt_uc	681	16.969524
905808	alt_uc	683	16.976458
905808	alt_uc	684	16.979925
905808	alt_uc	685	16.983395
905808	alt_uc	686	16.986862
905808	alt_uc	687	16.990328
905808	alt_uc	706	17.056173
905808	alt_uc	707	17.059637
905808	alt_uc	709	17.06656
905808	alt_uc	710	17.070023
905808	alt_uc	711	17.07348
905808	alt_uc	712	17.076946
905808	alt_uc	721	17.10808
905808	alt_uc	761	17.246113
905808	alt_uc	762	17.249554
905808	alt_uc	782	17.318312
905808	alt_uc	783	17.321741
905808	alt_uc	800	17.380003
905808	alt_uc	801	17.383427
905808	alt_uc	802	17.386848
905808	alt_uc	803	17.390268
905808	alt_uc	804	17.393692
905930	alt_uc	0	20.053768
905930	alt_uc	5	20.321081
905930	alt_uc	6	21.517227
905930	alt_uc	7	37.614216
905930	alt_uc	12	25.131407
905930	alt_uc	13	39.176006
905930	alt_uc	14	36.11652
905930	alt_uc	16	54.086723
905930	alt_uc	17	54.313072
905930	alt_uc	18	21.95284
905930	alt_uc	22	36.216244
905930	alt_uc	23	36.230526
905930	alt_uc	24	53.892952
905930	alt_uc	25	20.381315
905930	alt_uc	35	20.41122
905930	alt_uc	38	53.551777
905930	alt_uc	39	25.212051
905930	alt_uc	44	22.052275
905930	alt_uc	45	25.232555
905930	alt_uc	46	20.440979
905930	alt_uc	47	25.235474
905930	alt_uc	52	20.461733
905930	alt_uc	65	20.500072
905930	alt_uc	66	20.503012
905930	alt_uc	118	20.653585
905930	alt_uc	119	20.656435
905930	alt_uc	130	20.687662
905930	alt_uc	131	20.69049
905930	alt_uc	211	25.660517
905983	temp_uc	146	0.2703708
905983	temp_uc	147	0.2947907
906011	alt_uc	18	1458.5461
906451	temp_uc	216	0.37263083
906451	temp_uc	217	0.39507496
906451	temp_uc	218	0.39512882
906451	temp_uc	219	0.39449978
906451	temp_uc	220	0.38068497
906981	alt_uc	4	840.66284
906998	temp_uc	46	0.3781341
906998	temp_uc	47	0.48220843
906998	temp_uc	48	0.54109645
906998	temp_uc	49	0.770748
906998	temp_uc	50	0.8240977
906998	temp_uc	51	0.83381337
906998	temp_uc	52	0.81484747
906998	temp_uc	53	0.6814865
906998	temp_uc	54	0.4240273
906998	temp_uc	55	0.43886352
907055	temp_uc	20	0.44065428
907055	temp_uc	21	0.50489587
907055	temp_uc	22	0.4798573
907055	temp_uc	23	0.637956
907055	temp_uc	24	0.73105305
907055	temp_uc	25	0.7615847
907055	temp_uc	26	0.77303565
907055	temp_uc	27	0.60421145
907055	temp_uc	28	0.36323527
907075	alt_uc	13	72.673744
907075	alt_uc	14	72.668686
907075	alt_uc	25	72.620224
907075	alt_uc	27	72.61319
907075	alt_uc	47	72.47123
907075	alt_uc	49	72.46055
907075	alt_uc	55	72.36749
907075	alt_uc	56	72.37984
907075	alt_uc	63	72.27494
907075	alt_uc	64	72.28875
907075	alt_uc	77	72.02558
907075	alt_uc	99	71.55571
907075	alt_uc	100	71.53371
907075	alt_uc	153	70.05107
907075	alt_uc	155	70.019485
907094	temp_uc	17	0.36481267
